0,79853;0;0,44318;1рмс;0,05607;2адам;0,03688;3адаград;0,5;4моментум;0,03654;5нестеров;;эпох 250-400
0,61761;;0,37932;;0,05407;;0,02732;;0,5;;0,03681;;;внутренних соев 15
0,53951;;0,31399;;0,04981;;0,04083;;0,5;;0,03601;;;скрость 0ю001
0,49967;;0,2722;;0,05032;;0,04585;;0,5;;0,02608;;;коунтмакс=50
0,48221;;0,23923;;0,05564;;0,04292;;0,5;;0,03914;;;веса w и b стартуют с рандомом в 0.01
0,47053;;0,20404;;0,04289;;0,0338;;0,5;;0,04391;;;мнист. Обновление друг за другом было вроде
0,46329;;0,18551;;0,04302;;0,0364;;0,5;;0,03984;;;
0,46029;;0,17098;;0,05151;;0,03774;;0,5;;0,03073;;;
0,45742;;0,14722;;0,04359;;0,03734;;0,5;;0,0347;;;
0,45664;;0,13926;;0,04863;;0,0262;;0,5;;0,0361;;;
0,45445;;0,13704;;0,04554;;0,04129;;0,5;;0,03553;;;
0,45381;;0,11951;;0,0463;;0,03729;;0,5;;0,02442;;;
0,45275;;0,11646;;0,04321;;0,03886;;0,5;;0,03855;;;
0,45226;;0,1058;;0,035;;0,03553;;0,5;;0,03638;;;
0,45183;;0,10342;;0,04869;;0,03915;;0,5;;0,03795;;;
0,45161;;0,09232;;0,05567;;0,03737;;0,5;;0,03505;;;
0,45139;;0,08219;;0,0514;;0,03858;;0,5;;0,03835;;;
0,45138;;0,09446;;0,041;;0,04502;;0,5;;0,03459;;;
0,45115;;0,10024;;0,04658;;0,03193;;0,5;;0,03717;;;
0,45094;;0,09321;;0,04469;;0,02807;;0,5;;0,04273;;;
0,45087;;0,07957;;0,04309;;0,04026;;0,5;;0,02976;;;
0,45106;;0,08528;;0,034;;0,03417;;0,5;;0,02628;;;
0,45069;;0,07823;;0,04852;;0,0382;;0,5;;0,03645;;;
0,4507;;0,07395;;0,04975;;0,03588;;0,5;;0,03174;;;
0,45078;;0,06474;;0,0503;;0,0375;;0,5;;0,0365;;;
0,45088;;0,07576;;0,04748;;0,03654;;0,5;;0,0338;;;
0,45066;;0,07981;;0,04835;;0,02707;;0,5;;0,0342;;;
0,45075;;0,07791;;0,04463;;0,04052;;0,5;;0,03478;;;
0,45067;;0,07759;;0,0464;;0,04541;;0,5;;0,02458;;;
0,45071;;0,07552;;0,0516;;0,04244;;0,5;;0,03645;;;
0,45068;;0,07256;;0,03952;;0,03346;;0,5;;0,04216;;;
0,4509;;0,07225;;0,0387;;0,03617;;0,5;;0,03726;;;
0,45068;;0,07636;;0,04809;;0,03749;;0,5;;0,02868;;;
0,45061;;0,06584;;0,04107;;0,03714;;0,5;;0,03262;;;
0,45051;;0,06558;;0,0458;;0,02597;;0,5;;0,03415;;;
0,45084;;0,07666;;0,04287;;0,04098;;0,5;;0,03355;;;
0,45071;;0,066;;0,04319;;0,03714;;0,5;;0,02317;;;
0,45043;;0,06885;;0,04048;;0,03862;;0,5;;0,0367;;;
0,45069;;0,06519;;0,03242;;0,03533;;0,5;;0,03465;;;
0,45054;;0,06801;;0,04638;;0,03897;;0,5;;0,03712;;;
0,45064;;0,06068;;0,05279;;0,03695;;0,5;;0,03386;;;
0,45034;;0,05376;;0,04799;;0,0383;;0,5;;0,03658;;;
0,45052;;0,06656;;0,03842;;0,0447;;0,5;;0,0329;;;
0,45071;;0,07614;;0,04355;;0,03169;;0,5;;0,03556;;;
0,4506;;0,07021;;0,04258;;0,02793;;0,5;;0,04183;;;
0,45052;;0,0588;;0,0416;;0,03999;;0,5;;0,02857;;;
0,45067;;0,06669;;0,03142;;0,03403;;0,5;;0,02529;;;
0,45045;;0,06075;;0,04564;;0,03805;;0,5;;0,03515;;;
0,45044;;0,05776;;0,04662;;0,03574;;0,5;;0,03094;;;
0,45055;;0,04924;;0,04777;;0,03734;;0,5;;0,0354;;;
0,45076;;0,06364;;0,04439;;0,0364;;0,5;;0,03285;;;
0,45049;;0,06586;;0,04585;;0,02695;;0,5;;0,03283;;;
0,45058;;0,06479;;0,04182;;0,04038;;0,5;;0,03405;;;
0,45055;;0,06436;;0,0446;;0,04519;;0,5;;0,0239;;;
0,45054;;0,06354;;0,0493;;0,04219;;0,5;;0,03505;;;
0,45056;;0,06071;;0,03724;;0,03328;;0,5;;0,04109;;;
0,45086;;0,06056;;0,03548;;0,03604;;0,5;;0,03603;;;
0,45058;;0,06662;;0,04559;;0,03735;;0,5;;0,02778;;;
0,45052;;0,05545;;0,03927;;0,03703;;0,5;;0,0316;;;
0,45035;;0,05557;;0,04365;;0,02585;;0,5;;0,03331;;;
0,45077;;0,06629;;0,04026;;0,0408;;0,5;;0,03246;;;
0,45062;;0,05549;;0,04064;;0,03706;;0,5;;0,0222;;;
0,45034;;0,06014;;0,03851;;0,03848;;0,5;;0,03557;;;
0,45064;;0,057;;0,03011;;0,03521;;0,5;;0,03335;;;
0,45047;;0,0585;;0,04436;;0,03886;;0,5;;0,0365;;;
0,45059;;0,05295;;0,05048;;0,03668;;0,5;;0,03295;;;
0,45026;;0,04662;;0,04591;;0,03812;;0,5;;0,03532;;;
0,45044;;0,05941;;0,03668;;0,0445;;0,5;;0,03188;;;
0,45065;;0,06856;;0,04091;;0,03153;;0,5;;0,0345;;;
0,45055;;0,06308;;0,04061;;0,02784;;0,5;;0,04095;;;
0,45047;;0,05211;;0,04006;;0,0398;;0,5;;0,02791;;;
0,45061;;0,0594;;0,02931;;0,03394;;0,5;;0,02446;;;
0,45039;;0,05443;;0,04352;;0,03794;;0,5;;0,03418;;;
0,45038;;0,05186;;0,04331;;0,03564;;0,5;;0,03035;;;
0,45049;;0,04365;;0,04484;;0,03723;;0,5;;0,03464;;;
0,45071;;0,05856;;0,04183;;0,03631;;0,5;;0,03223;;;
0,45043;;0,06006;;0,04435;;0,02687;;0,5;;0,03194;;;
0,45053;;0,05943;;0,03981;;0,04028;;0,5;;0,03353;;;
0,45049;;0,0586;;0,04314;;0,04504;;0,5;;0,02331;;;
0,45047;;0,05867;;0,04741;;0,04201;;0,5;;0,03403;;;
0,4505;;0,05588;;0,0358;;0,03314;;0,5;;0,04013;;;
0,45082;;0,05535;;0,03338;;0,03595;;0,5;;0,03511;;;
0,45053;;0,06219;;0,04357;;0,03725;;0,5;;0,02737;;;
0,45046;;0,05004;;0,03757;;0,03695;;0,5;;0,03084;;;
0,45029;;0,05091;;0,04151;;0,02577;;0,5;;0,03299;;;
0,45071;;0,06079;;0,03838;;0,04067;;0,5;;0,03151;;;
0,45056;;0,05062;;0,03878;;0,03701;;0,5;;0,0212;;;
0,45028;;0,05584;;0,03695;;0,03839;;0,5;;0,03482;;;
0,45058;;0,053;;0,0283;;0,03513;;0,5;;0,03228;;;
0,45042;;0,05336;;0,04187;;0,03879;;0,5;;0,03577;;;
0,45053;;0,04939;;0,04884;;0,03647;;0,5;;0,0322;;;
0,45021;;0,04286;;0,04432;;0,03799;;0,5;;0,03452;;;
0,45039;;0,05547;;0,03354;;0,04435;;0,5;;0,03131;;;
0,4506;;0,0638;;0,03957;;0,03141;;0,5;;0,03375;;;
0,45049;;0,05942;;0,03922;;0,02777;;0,5;;0,04015;;;
0,45042;;0,04807;;0,03875;;0,03966;;0,5;;0,02759;;;
0,45055;;0,05503;;0,02777;;0,03387;;0,5;;0,02368;;;
0,45034;;0,05085;;0,04232;;0,03786;;0,5;;0,03354;;;
0,45033;;0,04855;;0,04109;;0,03557;;0,5;;0,02986;;;
0,45045;;0,04037;;0,04529;;0,03715;;0,5;;0,03416;;;
0,45066;;0,05526;;0,04169;;0,03623;;0,5;;0,03176;;;
0,45038;;0,05652;;0,04504;;0,02681;;0,5;;0,03118;;;
0,45048;;0,05632;;0,04256;;0,0402;;0,5;;0,0329;;;
0,45044;;0,05498;;0,04175;;0,04493;;0,5;;0,02279;;;
0,45041;;0,05575;;0,04745;;0,04187;;0,5;;0,03331;;;
0,45045;;0,05275;;0,03576;;0,03304;;0,5;;0,03918;;;
0,45077;;0,05229;;0,0329;;0,03588;;0,5;;0,03436;;;
0,45047;;0,05894;;0,04417;;0,03718;;0,5;;0,02698;;;
0,4504;;0,04654;;0,03757;;0,03689;;0,5;;0,03035;;;
0,45023;;0,04786;;0,0415;;0,0257;;0,5;;0,03257;;;
0,45066;;0,05686;;0,03728;;0,04056;;0,5;;0,03066;;;
0,45051;;0,04779;;0,0399;;0,03697;;0,5;;0,0204;;;
0,45023;;0,0531;;0,03839;;0,03831;;0,5;;0,03432;;;
0,45053;;0,0503;;0,02973;;0,03506;;0,5;;0,03149;;;
0,45036;;0,05028;;0,04208;;0,03872;;0,5;;0,0352;;;
0,45048;;0,04721;;0,04923;;0,03631;;0,5;;0,03148;;;
0,45016;;0,04051;;0,04426;;0,03789;;0,5;;0,03378;;;
0,45034;;0,05277;;0,03601;;0,04423;;0,5;;0,03085;;;
0,45055;;0,06039;;0,03777;;0,03132;;0,5;;0,03313;;;
0,45044;;0,05687;;0,03949;;0,02771;;0,5;;0,0397;;;
0,45037;;0,04522;;0,03783;;0,03955;;0,5;;0,02728;;;
0,4505;;0,05218;;0,02654;;0,03382;;0,5;;0,023;;;
0,45028;;0,04848;;0,04316;;0,03779;;0,5;;0,03304;;;
0,45028;;0,04627;;0,04262;;0,03551;;0,5;;0,02968;;;
0,4504;;0,0381;;0,04154;;0,03708;;0,5;;0,03387;;;
0,45061;;0,05297;;0,0388;;0,03617;;0,5;;0,03131;;;
0,45032;;0,05403;;0,04389;;0,02676;;0,5;;0,03057;;;
0,45043;;0,05422;;0,04025;;0,04014;;0,5;;0,03255;;;
0,45038;;;;0,04064;;0,04483;;0,5;;0,0224;;;
0,45036;;;;0,04685;;0,04175;;0,5;;0,03282;;;
0,45039;;;;0,0324;;0,03295;;0,5;;0,03871;;;
0,45073;;;;0,02799;;0,03582;;0,5;;0,03395;;;
0,45042;;;;0,04144;;0,03712;;0,5;;0,0265;;;
0,45035;;;;0,03604;;0,03684;;0,5;;0,03002;;;
0,45019;;;;0,03794;;0,02565;;0,5;;0,03206;;;
0,45061;;;;0,03806;;0,04048;;0,5;;0,02976;;;
0,45046;;;;0,03944;;0,03694;;0,5;;0,02004;;;
0,45018;;;;;;0,03825;;0,5;;0,03402;;;
0,45048;;;;;;0,03501;;0,5;;0,03068;;;
0,45031;;;;;;0,03867;;0,5;;0,03478;;;
0,45043;;;;;;0,03617;;0,5;;0,03089;;;
0,45011;;;;;;0,0378;;0,5;;0,03319;;;
0,4503;;;;;;0,04413;;0,5;;0,03042;;;
0,4505;;;;;;0,03124;;0,5;;0,03278;;;
0,4504;;;;;;0,02767;;0,5;;0,03947;;;
0,45032;;;;;;0,03945;;0,5;;0,02713;;;
0,45046;;;;;;0,03377;;0,5;;0,02247;;;
0,45023;;;;;;0,03774;;0,5;;0,03264;;;
0,45023;;;;;;0,03546;;0,5;;0,0295;;;
0,45036;;;;;;0,03702;;0,5;;0,03358;;;
0,45057;;;;;;0,03612;;0,5;;0,03083;;;
0,45027;;;;;;0,02672;;0,5;;0,02987;;;
0,45039;;;;;;0,04008;;0,5;;0,03233;;;
0,45033;;;;;;0,04475;;0,5;;0,02206;;;
0,4503;;;;;;0,04165;;0,5;;0,03244;;;
0,45034;;;;;;0,03287;;0,5;;0,03845;;;
0,45069;;;;;;0,03577;;0,5;;0,03371;;;
0,45037;;;;;;0,03706;;0,5;;0,02601;;;
0,4503;;;;;;0,0368;;0,5;;0,02971;;;
0,45014;;;;;;0,0256;;0,5;;0,03145;;;
0,45056;;;;;;0,0404;;0,5;;0,029;;;
0,45041;;;;;;0,03691;;0,5;;0,01989;;;
0,45013;;;;;;0,0382;;0,5;;0,03379;;;
0,45043;;;;;;0,03496;;0,5;;0,02992;;;
0,45026;;;;;;0,03863;;0,5;;0,03426;;;
0,45038;;;;;;0,03605;;0,5;;0,03023;;;
0,45007;;;;;;0,03773;;0,5;;0,03276;;;
0,45025;;;;;;0,04404;;0,5;;0,03006;;;
0,45045;;;;;;0,03117;;0,5;;0,03244;;;
0,45035;;;;;;0,02763;;0,5;;0,03929;;;
0,45028;;;;;;0,03937;;0,5;;0,02693;;;
0,45041;;;;;;0,03373;;0,5;;0,02211;;;
0,45018;;;;;;0,03769;;0,5;;0,03229;;;
0,45018;;;;;;0,03542;;0,5;;0,02914;;;
0,45032;;;;;;0,03697;;0,5;;0,03323;;;
0,45052;;;;;;0,03608;;0,5;;0,03043;;;
0,45022;;;;;;0,02668;;0,5;;0,02947;;;
0,45034;;;;;;0,04003;;0,5;;0,03208;;;
0,45028;;;;;;0,04468;;0,5;;0,02171;;;
0,45025;;;;;;0,04156;;0,5;;0,03215;;;
0,45029;;;;;;0,0328;;0,5;;0,03794;;;
0,45064;;;;;;0,03572;;0,5;;0,03334;;;
0,45032;;;;;;0,03702;;0,5;;0,02545;;;
0,45025;;;;;;0,03676;;0,5;;0,02939;;;
0,45009;;;;;;0,02557;;0,5;;0,03076;;;
0,45051;;;;;;0,04033;;0,5;;0,02837;;;
0,45036;;;;;;0,0369;;0,5;;0,01962;;;
0,45008;;;;;;0,03816;;0,5;;0,03334;;;
0,45038;;;;;;0,03493;;0,5;;0,02927;;;
0,45021;;;;;;0,0386;;0,5;;0,03375;;;
0,45033;;;;;;0,03595;;0,5;;0,02958;;;
0,45002;;;;;;0,03767;;0,5;;0,03241;;;
0,4502;;;;;;0,04396;;0,5;;0,02978;;;
0,4504;;;;;;0,03111;;0,5;;0,03203;;;
0,4503;;;;;;0,0276;;0,5;;0,03902;;;
0,45023;;;;;;0,03929;;0,5;;0,02656;;;
0,45036;;;;;;0,0337;;0,5;;0,02188;;;
0,45013;;;;;;0,03764;;0,5;;0,03193;;;
0,45013;;;;;;0,03539;;0,5;;0,02865;;;
0,45027;;;;;;0,03693;;0,5;;0,03278;;;
0,45048;;;;;;0,03604;;0,5;;0,03009;;;
0,45017;;;;;;0,02665;;0,5;;0,02934;;;
0,4503;;;;;;0,03998;;0,5;;0,03175;;;
0,45023;;;;;;0,04462;;0,5;;0,02125;;;
0,45019;;;;;;0,04148;;0,5;;0,03185;;;
0,45024;;;;;;0,03274;;0,5;;0,03781;;;
0,4506;;;;;;0,03568;;0,5;;0,03287;;;
0,45027;;;;;;0,03698;;0,5;;0,02499;;;
0,4502;;;;;;0,03673;;0,5;;0,02918;;;
0,45004;;;;;;0,02553;;0,5;;0,03019;;;
0,45046;;;;;;0,04028;;0,5;;0,02783;;;
0,4503;;;;;;0,03688;;0,5;;0,01968;;;
0,45002;;;;;;0,03812;;0,5;;0,03309;;;
0,45033;;;;;;0,03489;;0,5;;0,02868;;;
0,45016;;;;;;0,03856;;0,5;;0,03335;;;
0,45028;;;;;;0,03586;;0,5;;0,02894;;;
0,44997;;;;;;0,03761;;0,5;;0,03233;;;
0,45015;;;;;;0,04389;;0,5;;0,02967;;;
0,45034;;;;;;0,03106;;0,5;;0,03193;;;
0,45025;;;;;;0,02757;;0,5;;0,03869;;;
0,45018;;;;;;0,03923;;0,5;;0,02635;;;
0,45031;;;;;;0,03367;;0,5;;0,02181;;;
0,45008;;;;;;0,03761;;0,5;;0,03169;;;
0,45008;;;;;;0,03536;;0,5;;0,02809;;;
0,45023;;;;;;0,03689;;0,5;;0,03262;;;
0,45043;;;;;;0,036;;0,5;;0,02972;;;
0,45011;;;;;;0,02662;;0,5;;0,02929;;;
0,45025;;;;;;0,03994;;0,5;;0,0315;;;
0,45018;;;;;;0,04456;;0,5;;0,02116;;;
0,45013;;;;;;0,0414;;0,5;;0,03171;;;
0,45018;;;;;;0,03268;;0,5;;0,03793;;;
0,45055;;;;;;0,03565;;0,5;;0,03263;;;
0,45022;;;;;;0,03695;;0,5;;0,02474;;;
0,45014;;;;;;0,0367;;0,5;;0,02906;;;
0,44998;;;;;;0,0255;;0,5;;0,02966;;;
0,4504;;;;;;0,04022;;0,5;;0,0275;;;
0,45025;;;;;;0,03687;;0,5;;0,01977;;;
0,44996;;;;;;0,03809;;0,5;;0,03281;;;
0,45027;;;;;;0,03486;;0,5;;0,028;;;
0,4501;;;;;;0,03853;;0,5;;0,03306;;;
0,45022;;;;;;0,03577;;0,5;;0,02805;;;
0,44991;;;;;;0,03756;;0,5;;0,03235;;;
0,4501;;;;;;0,04383;;0,5;;0,02981;;;
0,45028;;;;;;0,03102;;0,5;;0,03173;;;
0,45019;;;;;;0,02754;;0,5;;0,03843;;;
0,45013;;;;;;0,03916;;0,5;;0,0262;;;
0,45025;;;;;;0,03365;;0,5;;0,0217;;;
0,45002;;;;;;0,03757;;0,5;;0,0315;;;
0,45002;;;;;;0,03533;;0,5;;0,02758;;;
